Type;ANNEE;DateEvenement;Nombre
Naissances;1988;19880626;13
Naissances;1988;19880627;27
Naissances;1988;19880628;27
Naissances;1988;19880629;16
Naissances;1988;19880630;22
Naissances;1988;19880701;26
Naissances;1988;19880702;18
Naissances;1988;19880703;11
Naissances;1988;19880704;21
Naissances;1988;19880705;17
Naissances;1988;19880706;25
Naissances;1988;19880707;17
Naissances;1988;19880708;17
Naissances;1988;19880709;23
Naissances;1988;19880710;20
Naissances;1988;19880711;18
Naissances;1988;19880712;23
Naissances;1988;19880713;30
Naissances;1988;19880714;22
Naissances;1988;19880715;23
Naissances;1988;19880716;21
Naissances;1988;19880717;11
Naissances;1988;19880718;23
Naissances;1988;19880719;21
Naissances;1988;19880720;25
Naissances;1988;19880721;17
Naissances;1988;19880722;28
Naissances;1988;19880723;14
Naissances;1988;19880724;18
Naissances;1988;19880725;19
Naissances;1988;19880726;22
Naissances;1988;19880727;31
Naissances;1988;19880728;29
Naissances;1988;19880729;30
Naissances;1988;19880730;24
Naissances;1988;19880731;19
Naissances;1988;19880801;25
Naissances;1988;19880802;27
Naissances;1988;19880803;23
Naissances;1988;19880804;24
Naissances;1988;19880805;22
Naissances;1988;19880806;14
Naissances;1988;19880807;9
Naissances;1988;19880808;24
Naissances;1988;19880809;22
Naissances;1988;19880810;32
Naissances;1988;19880811;24
Naissances;1988;19880812;25
Naissances;1988;19880813;13
Naissances;1988;19880814;16
Naissances;1988;19880815;20
Naissances;1988;19880816;22
Naissances;1988;19880817;20
Naissances;1988;19880818;24
Naissances;1988;19880819;20
Naissances;1988;19880820;19
Naissances;1988;19880821;11
Naissances;1988;19880822;20
Naissances;1988;19880823;18
Naissances;1988;19880824;24
Naissances;1988;19880825;28
Naissances;1988;19880826;21
Naissances;1988;19880827;17
Naissances;1988;19880828;21
Naissances;1988;19880829;25
Naissances;1988;19880830;28
Naissances;1988;19880831;21
Naissances;1988;19880901;22
Naissances;1988;19880902;19
Naissances;1988;19880903;9
Naissances;1988;19880904;9
Naissances;1988;19880905;19
Naissances;1988;19880906;19
Naissances;1988;19880907;20
Naissances;1988;19880908;16
Naissances;1988;19880909;23
Naissances;1988;19880910;19
Naissances;1988;19880911;13
Naissances;1988;19880912;19
Naissances;1988;19880913;25
Naissances;1988;19880914;23
Naissances;1988;19880915;28
Naissances;1988;19880916;22
Naissances;1988;19880917;16
Naissances;1988;19880918;17
Naissances;1988;19880919;21
Naissances;1988;19880920;17
Naissances;1988;19880921;19
Naissances;1988;19880922;25
Naissances;1988;19880923;23
Naissances;1988;19880924;11
Naissances;1988;19880925;11
Naissances;1988;19880926;23
Naissances;1988;19880927;22
Naissances;1988;19880928;30
Naissances;1988;19880929;24
Naissances;1988;19880930;29
Naissances;1988;19881001;16
Naissances;1988;19881002;17
Naissances;1988;19881003;35
Naissances;1988;19881004;16
Naissances;1988;19881005;22
Naissances;1988;19881006;18
Naissances;1988;19881007;24
Naissances;1988;19881008;20
Naissances;1988;19881009;16
Naissances;1988;19881010;39
Naissances;1988;19881011;25
Naissances;1988;19881012;18
Naissances;1988;19881013;24
Naissances;1988;19881014;29
Naissances;1988;19881015;25
Naissances;1988;19881016;11
Naissances;1988;19881017;26
Naissances;1988;19881018;19
Naissances;1988;19881019;13
Naissances;1988;19881020;8
Naissances;1988;19881021;31
Naissances;1988;19881022;13
Naissances;1988;19881023;19
Naissances;1988;19881024;25
Naissances;1988;19881025;21
Naissances;1988;19881026;17
Naissances;1988;19881027;26
Naissances;1988;19881028;19
Naissances;1988;19881029;15
Naissances;1988;19881030;21
Naissances;1988;19881031;22
Naissances;1988;19881101;18
Naissances;1988;19881102;24
Naissances;1988;19881103;25
Naissances;1988;19881104;17
Naissances;1988;19881105;20
Naissances;1988;19881106;13
Naissances;1988;19881107;13
Naissances;1988;19881108;24
Naissances;1988;19881109;30
Naissances;1988;19881110;30
Naissances;1988;19881111;21
Naissances;1988;19881112;19
Naissances;1988;19881113;14
Naissances;1988;19881114;27
Naissances;1988;19881115;30
Naissances;1988;19881116;23
Naissances;1988;19881117;15
Naissances;1988;19881118;23
Naissances;1988;19881119;11
Naissances;1988;19881120;12
Naissances;1988;19881121;33
Naissances;1988;19881122;23
Naissances;1988;19881123;24
Naissances;1988;19881124;24
Naissances;1988;19881125;28
Naissances;1988;19881126;22
Naissances;1988;19881127;15
Naissances;1988;19881128;23
Naissances;1988;19881129;19
Naissances;1988;19881130;18
Naissances;1988;19881201;24
Naissances;1988;19881202;21
Naissances;1988;19881203;18
Naissances;1988;19881204;12
Naissances;1988;19881205;23
Naissances;1988;19881206;14
Naissances;1988;19881207;18
Naissances;1988;19881208;16
Naissances;1988;19881209;20
Naissances;1988;19881210;23
Naissances;1988;19881211;14
Naissances;1988;19881212;20
Naissances;1988;19881213;25
Naissances;1988;19881214;24
Naissances;1988;19881215;24
Naissances;1988;19881216;16
Naissances;1988;19881217;17
Naissances;1988;19881218;14
Naissances;1988;19881219;17
Naissances;1988;19881220;19
Naissances;1988;19881221;20
Naissances;1988;19881222;14
Naissances;1988;19881223;15
Naissances;1988;19881224;11
Naissances;1988;19881225;8
Naissances;1988;19881226;19
Naissances;1988;19881227;27
Naissances;1988;19881228;28
Naissances;1988;19881229;20
Naissances;1988;19881230;22
Naissances;1988;19881231;15
Naissances;1989;19890101;8
Naissances;1989;19890102;8
Naissances;1989;19890103;13
Naissances;1989;19890104;19
Naissances;1989;19890105;22
Naissances;1989;19890106;21
Naissances;1989;19890107;17
Naissances;1989;19890108;14
Naissances;1989;19890109;24
Naissances;1989;19890110;16
Naissances;1989;19890111;19
Naissances;1989;19890112;19
Naissances;1989;19890113;20
Naissances;1989;19890114;10
Naissances;1989;19890115;8
Naissances;1989;19890116;17
Naissances;1989;19890117;14
Naissances;1989;19890118;20
Naissances;1989;19890119;23
Naissances;1989;19890120;19
Naissances;1989;19890121;17
Naissances;1989;19890122;17
Naissances;1989;19890123;24
Naissances;1989;19890124;16
Naissances;1989;19890125;16
Naissances;1989;19890126;18
Naissances;1989;19890127;15
Naissances;1989;19890128;15
Naissances;1989;19890129;15
Naissances;1989;19890130;18
Naissances;1989;19890131;20
Naissances;1989;19890201;13
Naissances;1989;19890202;32
Naissances;1989;19890203;14
Naissances;1989;19890204;13
Naissances;1989;19890205;14
Naissances;1989;19890206;22
Naissances;1989;19890207;13
Naissances;1989;19890208;25
Naissances;1989;19890209;24
Naissances;1989;19890210;36
Naissances;1989;19890211;13
Naissances;1989;19890212;14
Naissances;1989;19890213;27
Naissances;1989;19890214;22
Naissances;1989;19890215;21
Naissances;1989;19890216;20
Naissances;1989;19890217;22
Naissances;1989;19890218;14
Naissances;1989;19890219;13
Naissances;1989;19890220;32
Naissances;1989;19890221;26
Naissances;1989;19890222;28
Naissances;1989;19890223;18
Naissances;1989;19890224;22
Naissances;1989;19890225;19
Naissances;1989;19890226;9
Naissances;1989;19890227;23
Naissances;1989;19890228;25
Naissances;1989;19890301;19
Naissances;1989;19890302;21
Naissances;1989;19890303;14
Naissances;1989;19890304;16
Naissances;1989;19890305;9
Naissances;1989;19890306;17
Naissances;1989;19890307;23
Naissances;1989;19890308;11
Naissances;1989;19890309;27
Naissances;1989;19890310;16
Naissances;1989;19890311;15
Naissances;1989;19890312;8
Naissances;1989;19890313;18
Naissances;1989;19890314;14
Naissances;1989;19890315;19
Naissances;1989;19890316;12
Naissances;1989;19890317;20
Naissances;1989;19890318;21
Naissances;1989;19890319;23
Naissances;1989;19890320;16
Naissances;1989;19890321;26
Naissances;1989;19890322;18
Naissances;1989;19890323;21
Naissances;1989;19890324;25
Naissances;1989;19890325;13
Naissances;1989;19890326;11
Naissances;1989;19890327;12
Naissances;1989;19890328;16
Naissances;1989;19890329;23
Naissances;1989;19890330;16
Naissances;1989;19890331;18
Naissances;1989;19890401;10
Naissances;1989;19890402;14
Naissances;1989;19890403;14
Naissances;1989;19890404;22
Naissances;1989;19890405;17
Naissances;1989;19890406;22
Naissances;1989;19890407;13
Naissances;1989;19890408;16
Naissances;1989;19890409;9
Naissances;1989;19890410;25
Naissances;1989;19890411;18
Naissances;1989;19890412;15
Naissances;1989;19890413;13
Naissances;1989;19890414;20
Naissances;1989;19890415;11
Naissances;1989;19890416;17
Naissances;1989;19890417;13
Naissances;1989;19890418;13
Naissances;1989;19890419;25
Naissances;1989;19890420;21
Naissances;1989;19890421;26
Naissances;1989;19890422;8
Naissances;1989;19890423;10
Naissances;1989;19890424;20
Naissances;1989;19890425;22
Naissances;1989;19890426;25
Naissances;1989;19890427;19
Naissances;1989;19890428;23
Naissances;1989;19890429;20
Naissances;1989;19890430;12
Naissances;1989;19890501;14
Naissances;1989;19890502;26
Naissances;1989;19890503;17
Naissances;1989;19890504;12
Naissances;1989;19890505;28
Naissances;1989;19890506;19
Naissances;1989;19890507;15
Naissances;1989;19890508;14
Naissances;1989;19890509;21
Naissances;1989;19890510;28
Naissances;1989;19890511;27
Naissances;1989;19890512;28
Naissances;1989;19890513;22
Naissances;1989;19890514;18
Naissances;1989;19890515;13
Naissances;1989;19890516;28
Naissances;1989;19890517;22
Naissances;1989;19890518;18
Naissances;1989;19890519;28
Naissances;1989;19890520;22
Naissances;1989;19890521;14
Naissances;1989;19890522;19
Naissances;1989;19890523;18
Naissances;1989;19890524;13
Naissances;1989;19890525;19
Naissances;1989;19890526;16
Naissances;1989;19890527;20
Naissances;1989;19890528;16
Naissances;1989;19890529;18
Naissances;1989;19890530;23
Naissances;1989;19890531;20
Naissances;1989;19890601;30
Naissances;1989;19890602;27
Naissances;1989;19890603;21
Naissances;1989;19890604;14
Naissances;1989;19890605;21
Naissances;1989;19890606;22
Naissances;1989;19890607;15
Naissances;1989;19890608;25
Naissances;1989;19890609;18
Naissances;1989;19890610;12
Naissances;1989;19890611;19
Naissances;1989;19890612;19
Naissances;1989;19890613;16
Naissances;1989;19890614;29
Naissances;1989;19890615;25
Naissances;1989;19890616;17
Naissances;1989;19890617;19
Naissances;1989;19890618;15
Naissances;1989;19890619;20
Naissances;1989;19890620;18
Naissances;1989;19890621;21
Naissances;1989;19890622;24
Naissances;1989;19890623;22
Naissances;1989;19890624;13
Naissances;1989;19890625;17
Naissances;1989;19890626;13
Naissances;1989;19890627;15
Naissances;1989;19890628;27
Naissances;1989;19890629;22
Naissances;1989;19890630;24
Naissances;1989;19890701;17
Naissances;1989;19890702;11
Naissances;1989;19890703;27
Naissances;1989;19890704;30
Naissances;1989;19890705;17
Naissances;1989;19890706;14
Naissances;1989;19890707;20
Naissances;1989;19890708;22
Naissances;1989;19890709;10
Naissances;1989;19890710;16
Naissances;1989;19890711;13
Naissances;1989;19890712;19
Naissances;1989;19890713;20
Naissances;1989;19890714;15
Naissances;1989;19890715;24
Naissances;1989;19890716;14
Naissances;1989;19890717;20
Naissances;1989;19890718;22
Naissances;1989;19890719;22
Naissances;1989;19890720;19
Naissances;1989;19890721;27
Naissances;1989;19890722;17
Naissances;1989;19890723;16
Naissances;1989;19890724;19
Naissances;1989;19890725;25
Naissances;1989;19890726;27
Naissances;1989;19890727;18
Naissances;1989;19890728;19
Naissances;1989;19890729;11
Naissances;1989;19890730;6
Naissances;1989;19890731;9
Naissances;1989;19890801;16
Naissances;1989;19890802;12
Naissances;1989;19890803;22
Naissances;1989;19890804;17
Naissances;1989;19890805;22
Naissances;1989;19890806;20
Naissances;1989;19890807;23
Naissances;1989;19890808;31
Naissances;1989;19890809;16
Naissances;1989;19890810;14
Naissances;1989;19890811;13
Naissances;1989;19890812;13
Naissances;1989;19890813;8
Naissances;1989;19890814;20
Naissances;1989;19890815;15
Naissances;1989;19890816;13
Naissances;1989;19890817;23
Naissances;1989;19890818;25
Naissances;1989;19890819;22
Naissances;1989;19890820;12
Naissances;1989;19890821;27
Naissances;1989;19890822;16
Naissances;1989;19890823;29
Naissances;1989;19890824;18
Naissances;1989;19890825;19
Naissances;1989;19890826;4
Naissances;1989;19890827;11
Naissances;1989;19890828;16
Naissances;1989;19890829;17
Naissances;1989;19890830;23
Naissances;1989;19890831;21
Naissances;1989;19890901;20
Naissances;1989;19890902;10
Naissances;1989;19890903;19
Naissances;1989;19890904;17
Naissances;1989;19890905;21
Naissances;1989;19890906;25
Naissances;1989;19890907;20
Naissances;1989;19890908;18
Naissances;1989;19890909;13
Naissances;1989;19890910;13
Naissances;1989;19890911;17
Naissances;1989;19890912;18
Naissances;1989;19890913;19
Naissances;1989;19890914;19
Naissances;1989;19890915;20
Naissances;1989;19890916;14
Naissances;1989;19890917;12
Naissances;1989;19890918;28
Naissances;1989;19890919;29
Naissances;1989;19890920;18
Naissances;1989;19890921;22
Naissances;1989;19890922;18
Naissances;1989;19890923;12
Naissances;1989;19890924;15
Naissances;1989;19890925;22
Naissances;1989;19890926;15
Naissances;1989;19890927;23
Naissances;1989;19890928;24
Naissances;1989;19890929;12
Naissances;1989;19890930;18
Naissances;1989;19891001;11
Naissances;1989;19891002;16
Naissances;1989;19891003;27
Naissances;1989;19891004;21
Naissances;1989;19891005;10
Naissances;1989;19891006;22
Naissances;1989;19891007;9
Naissances;1989;19891008;16
Naissances;1989;19891009;19
Naissances;1989;19891010;28
Naissances;1989;19891011;14
Naissances;1989;19891012;21
Naissances;1989;19891013;24
Naissances;1989;19891014;17
Naissances;1989;19891015;23
Naissances;1989;19891016;17
Naissances;1989;19891017;22
Naissances;1989;19891018;15
Naissances;1989;19891019;18
Naissances;1989;19891020;21
Naissances;1989;19891021;19
Naissances;1989;19891022;14
Naissances;1989;19891023;26
Naissances;1989;19891024;17
Naissances;1989;19891025;18
Naissances;1989;19891026;26
Naissances;1989;19891027;18
Naissances;1989;19891028;15
Naissances;1989;19891029;16
Naissances;1989;19891030;30
Naissances;1989;19891031;23
Naissances;1989;19891101;10
Naissances;1989;19891102;27
Naissances;1989;19891103;21
Naissances;1989;19891104;15
Naissances;1989;19891105;11
Naissances;1989;19891106;21
Naissances;1989;19891107;22
Naissances;1989;19891108;23
Naissances;1989;19891109;26
Naissances;1989;19891110;26
Naissances;1989;19891111;19
Naissances;1989;19891112;13
Naissances;1989;19891113;25
Naissances;1989;19891114;27
Naissances;1989;19891115;26
Naissances;1989;19891116;22
Naissances;1989;19891117;27
Naissances;1989;19891118;16
Naissances;1989;19891119;8
Naissances;1989;19891120;18
Naissances;1989;19891121;16
Naissances;1989;19891122;22
Naissances;1989;19891123;23
Naissances;1989;19891124;17
Naissances;1989;19891125;12
Naissances;1989;19891126;8
Naissances;1989;19891127;18
Naissances;1989;19891128;24
Naissances;1989;19891129;21
Naissances;1989;19891130;22
Naissances;1989;19891201;20
Naissances;1989;19891202;14
Naissances;1989;19891203;8
Naissances;1989;19891204;22
Naissances;1989;19891205;23
Naissances;1989;19891206;26
Naissances;1989;19891207;23
Naissances;1989;19891208;19
Naissances;1989;19891209;19
Naissances;1989;19891210;14
Naissances;1989;19891211;22
Naissances;1989;19891212;20
Naissances;1989;19891213;20
Naissances;1989;19891214;24
Naissances;1989;19891215;23
Naissances;1989;19891216;18
Naissances;1989;19891217;15
Naissances;1989;19891218;33
Naissances;1989;19891219;19
Naissances;1989;19891220;16
Naissances;1989;19891221;12
Naissances;1989;19891222;20
Naissances;1989;19891223;16
Naissances;1989;19891224;13
Naissances;1989;19891225;13
Naissances;1989;19891226;21
Naissances;1989;19891227;20
Naissances;1989;19891228;20
Naissances;1989;19891229;23
Naissances;1989;19891230;13
Naissances;1989;19891231;11
Naissances;1990;19900101;16
Naissances;1990;19900102;14
Naissances;1990;19900103;19
Naissances;1990;19900104;17
Naissances;1990;19900105;21
Naissances;1990;19900106;16
Naissances;1990;19900107;7
Naissances;1990;19900108;26
Naissances;1990;19900109;20
Naissances;1990;19900110;13
Naissances;1990;19900111;21
Naissances;1990;19900112;17
Naissances;1990;19900113;20
Naissances;1990;19900114;7
Naissances;1990;19900115;20
Naissances;1990;19900116;28
Naissances;1990;19900117;23
Naissances;1990;19900118;27
Naissances;1990;19900119;21
Naissances;1990;19900120;17
Naissances;1990;19900121;16
Naissances;1990;19900122;23
Naissances;1990;19900123;24
Naissances;1990;19900124;18
Naissances;1990;19900125;26
Naissances;1990;19900126;16
Naissances;1990;19900127;14
Naissances;1990;19900128;15
Naissances;1990;19900129;23
Naissances;1990;19900130;23
Naissances;1990;19900131;13
Naissances;1990;19900201;17
Naissances;1990;19900202;25
Naissances;1990;19900203;16
Naissances;1990;19900204;17
Naissances;1990;19900205;13
Naissances;1990;19900206;21
Naissances;1990;19900207;14
Naissances;1990;19900208;13
Naissances;1990;19900209;20
Naissances;1990;19900210;18
Naissances;1990;19900211;11
Naissances;1990;19900212;13
Naissances;1990;19900213;22
Naissances;1990;19900214;22
Naissances;1990;19900215;19
Naissances;1990;19900216;18
Naissances;1990;19900217;20
Naissances;1990;19900218;13
Naissances;1990;19900219;15
Naissances;1990;19900220;18
Naissances;1990;19900221;20
Naissances;1990;19900222;15
Naissances;1990;19900223;17
Naissances;1990;19900224;15
Naissances;1990;19900225;13
Naissances;1990;19900226;14
Naissances;1990;19900227;23
Naissances;1990;19900228;21
Naissances;1990;19900301;19
Naissances;1990;19900302;20
Naissances;1990;19900303;15
Naissances;1990;19900304;14
Naissances;1990;19900305;22
Naissances;1990;19900306;23
Naissances;1990;19900307;19
Naissances;1990;19900308;33
Naissances;1990;19900309;17
Naissances;1990;19900310;24
Naissances;1990;19900311;14
Naissances;1990;19900312;13
Naissances;1990;19900313;22
Naissances;1990;19900314;18
Naissances;1990;19900315;21
Naissances;1990;19900316;24
Naissances;1990;19900317;17
Naissances;1990;19900318;14
Naissances;1990;19900319;25
Naissances;1990;19900320;14
Naissances;1990;19900321;24
Naissances;1990;19900322;22
Naissances;1990;19900323;18
Naissances;1990;19900324;11
Naissances;1990;19900325;9
Naissances;1990;19900326;25
Naissances;1990;19900327;22
Naissances;1990;19900328;21
Naissances;1990;19900329;21
Naissances;1990;19900330;18
Naissances;1990;19900331;19
Naissances;1990;19900401;14
Naissances;1990;19900402;15
Naissances;1990;19900403;27
Naissances;1990;19900404;13
Naissances;1990;19900405;28
Naissances;1990;19900406;19
Naissances;1990;19900407;20
Naissances;1990;19900408;17
Naissances;1990;19900409;20
Naissances;1990;19900410;16
Naissances;1990;19900411;27
Naissances;1990;19900412;28
Naissances;1990;19900413;24
Naissances;1990;19900414;14
Naissances;1990;19900415;11
Naissances;1990;19900416;13
Naissances;1990;19900417;18
Naissances;1990;19900418;18
Naissances;1990;19900419;22
Naissances;1990;19900420;23
Naissances;1990;19900421;13
Naissances;1990;19900422;15
Naissances;1990;19900423;21
Naissances;1990;19900424;15
Naissances;1990;19900425;21
Naissances;1990;19900426;27
Naissances;1990;19900427;25
Naissances;1990;19900428;18
Naissances;1990;19900429;12
Naissances;1990;19900430;17
Naissances;1990;19900501;16
Naissances;1990;19900502;24
Naissances;1990;19900503;24
Naissances;1990;19900504;19
Naissances;1990;19900505;16
Naissances;1990;19900506;13
Naissances;1990;19900507;16
Naissances;1990;19900508;10
Naissances;1990;19900509;20
Naissances;1990;19900510;22
Naissances;1990;19900511;24
Naissances;1990;19900512;17
Naissances;1990;19900513;17
Naissances;1990;19900514;22
Naissances;1990;19900515;23
Naissances;1990;19900516;20
Naissances;1990;19900517;23
Naissances;1990;19900518;21
Naissances;1990;19900519;20
Naissances;1990;19900520;12
Naissances;1990;19900521;17
Naissances;1990;19900522;23
Naissances;1990;19900523;22
Naissances;1990;19900524;15
Naissances;1990;19900525;26
Naissances;1990;19900526;12
Naissances;1990;19900527;7
Naissances;1990;19900528;16
Naissances;1990;19900529;26
Naissances;1990;19900530;19
Naissances;1990;19900531;18
Naissances;1990;19900601;23
Naissances;1990;19900602;17
Naissances;1990;19900603;12
Naissances;1990;19900604;21
Naissances;1990;19900605;24
Naissances;1990;19900606;22
Naissances;1990;19900607;20
Naissances;1990;19900608;23
Naissances;1990;19900609;14
Naissances;1990;19900610;22
Naissances;1990;19900611;19
Naissances;1990;19900612;20
Naissances;1990;19900613;22
Naissances;1990;19900614;14
Naissances;1990;19900615;18
Naissances;1990;19900616;21
Naissances;1990;19900617;12
Naissances;1990;19900618;21
Naissances;1990;19900619;12
Naissances;1990;19900620;22
Naissances;1990;19900621;25
Naissances;1990;19900622;14
Naissances;1990;19900623;13
Naissances;1990;19900624;14
Naissances;1990;19900625;19
Naissances;1990;19900626;24
Naissances;1990;19900627;18
Naissances;1990;19900628;22
Naissances;1990;19900629;17
Naissances;1990;19900630;22
Naissances;1990;19900701;16
Naissances;1990;19900702;17
Naissances;1990;19900703;19
Naissances;1990;19900704;10
Naissances;1990;19900705;25
Naissances;1990;19900706;25
Naissances;1990;19900707;14
Naissances;1990;19900708;15
Naissances;1990;19900709;24
Naissances;1990;19900710;16
Naissances;1990;19900711;30
Naissances;1990;19900712;24
Naissances;1990;19900713;27
Naissances;1990;19900714;11
Naissances;1990;19900715;12
Naissances;1990;19900716;18
Naissances;1990;19900717;23
Naissances;1990;19900718;30
Naissances;1990;19900719;21
Naissances;1990;19900720;23
Naissances;1990;19900721;18
Naissances;1990;19900722;14
Naissances;1990;19900723;21
Naissances;1990;19900724;24
Naissances;1990;19900725;18
Naissances;1990;19900726;26
Naissances;1990;19900727;19
Naissances;1990;19900728;22
Naissances;1990;19900729;8
Naissances;1990;19900730;25
Naissances;1990;19900731;17
Naissances;1990;19900801;23
Naissances;1990;19900802;21
Naissances;1990;19900803;20
Naissances;1990;19900804;15
Naissances;1990;19900805;16
Naissances;1990;19900806;16
Naissances;1990;19900807;21
Naissances;1990;19900808;23
Naissances;1990;19900809;17
Naissances;1990;19900810;17
Naissances;1990;19900811;18
Naissances;1990;19900812;9
Naissances;1990;19900813;23
Naissances;1990;19900814;25
Naissances;1990;19900815;16
Naissances;1990;19900816;19
Naissances;1990;19900817;29
Naissances;1990;19900818;15
Naissances;1990;19900819;16
Naissances;1990;19900820;35
Naissances;1990;19900821;19
Naissances;1990;19900822;23
Naissances;1990;19900823;16
Naissances;1990;19900824;25
Naissances;1990;19900825;15
Naissances;1990;19900826;15
Naissances;1990;19900827;14
Naissances;1990;19900828;17
Naissances;1990;19900829;25
Naissances;1990;19900830;23
Naissances;1990;19900831;28
Naissances;1990;19900901;11
Naissances;1990;19900902;13
Naissances;1990;19900903;19
Naissances;1990;19900904;24
Naissances;1990;19900905;18
Naissances;1990;19900906;18
Naissances;1990;19900907;22
Naissances;1990;19900908;10
Naissances;1990;19900909;18
Naissances;1990;19900910;23
Naissances;1990;19900911;22
Naissances;1990;19900912;30
Naissances;1990;19900913;19
Naissances;1990;19900914;23
Naissances;1990;19900915;9
Naissances;1990;19900916;21
Naissances;1990;19900917;17
Naissances;1990;19900918;21
Naissances;1990;19900919;22
Naissances;1990;19900920;23
Naissances;1990;19900921;19
Naissances;1990;19900922;20
Naissances;1990;19900923;18
Naissances;1990;19900924;20
Naissances;1990;19900925;21
Naissances;1990;19900926;24
Naissances;1990;19900927;19
Naissances;1990;19900928;26
Naissances;1990;19900929;9
Naissances;1990;19900930;16
Naissances;1990;19901001;26
Naissances;1990;19901002;26
Naissances;1990;19901003;24
Naissances;1990;19901004;27
Naissances;1990;19901005;26
Naissances;1990;19901006;13
Naissances;1990;19901007;11
Naissances;1990;19901008;17
Naissances;1990;19901009;20
Naissances;1990;19901010;15
Naissances;1990;19901011;21
Naissances;1990;19901012;14
Naissances;1990;19901013;10
Naissances;1990;19901014;10
Naissances;1990;19901015;24
Naissances;1990;19901016;18
Naissances;1990;19901017;16
Naissances;1990;19901018;19
Naissances;1990;19901019;20
Naissances;1990;19901020;20
Naissances;1990;19901021;9
Naissances;1990;19901022;22
Naissances;1990;19901023;23
Naissances;1990;19901024;16
Naissances;1990;19901025;27
Naissances;1990;19901026;23
Naissances;1990;19901027;14
Naissances;1990;19901028;10
Naissances;1990;19901029;15
Naissances;1990;19901030;17
Naissances;1990;19901031;25
Naissances;1990;19901101;16
Naissances;1990;19901102;9
Naissances;1990;19901103;15
Naissances;1990;19901104;15
Naissances;1990;19901105;12
Naissances;1990;19901106;20
Naissances;1990;19901107;25
Naissances;1990;19901108;11
Naissances;1990;19901109;22
Naissances;1990;19901110;12
Naissances;1990;19901111;10
Naissances;1990;19901112;20
Naissances;1990;19901113;24
Naissances;1990;19901114;25
Naissances;1990;19901115;25
Naissances;1990;19901116;22
Naissances;1990;19901117;19
Naissances;1990;19901118;9
Naissances;1990;19901119;14
Naissances;1990;19901120;29
Naissances;1990;19901121;24
Naissances;1990;19901122;22
Naissances;1990;19901123;20
Naissances;1990;19901124;16
Naissances;1990;19901125;15
Naissances;1990;19901126;15
Naissances;1990;19901127;22
Naissances;1990;19901128;25
Naissances;1990;19901129;21
Naissances;1990;19901130;14
Naissances;1990;19901201;8
Naissances;1990;19901202;7
Naissances;1990;19901203;23
Naissances;1990;19901204;12
Naissances;1990;19901205;13
Naissances;1990;19901206;20
Naissances;1990;19901207;23
Naissances;1990;19901208;18
Naissances;1990;19901209;17
Naissances;1990;19901210;22
Naissances;1990;19901211;22
Naissances;1990;19901212;19
Naissances;1990;19901213;30
Naissances;1990;19901214;18
Naissances;1990;19901215;16
Naissances;1990;19901216;15
Naissances;1990;19901217;23
Naissances;1990;19901218;26
Naissances;1990;19901219;23
Naissances;1990;19901220;20
Naissances;1990;19901221;17
Naissances;1990;19901222;14
Naissances;1990;19901223;7
Naissances;1990;19901224;17
Naissances;1990;19901225;7
Naissances;1990;19901226;16
Naissances;1990;19901227;21
Naissances;1990;19901228;22
Naissances;1990;19901229;14
Naissances;1990;19901230;7
Naissances;1990;19901231;15
Naissances;1991;19910101;10
Naissances;1991;19910102;19
Naissances;1991;19910103;19
Naissances;1991;19910104;18
Naissances;1991;19910105;14
Naissances;1991;19910106;10
Naissances;1991;19910107;21
Naissances;1991;19910108;19
Naissances;1991;19910109;21
Naissances;1991;19910110;24
Naissances;1991;19910111;15
Naissances;1991;19910112;14
Naissances;1991;19910113;16
Naissances;1991;19910114;16
Naissances;1991;19910115;19
Naissances;1991;19910116;23
Naissances;1991;19910117;20
Naissances;1991;19910118;18
Naissances;1991;19910119;24
Naissances;1991;19910120;13
Naissances;1991;19910121;21
Naissances;1991;19910122;20
Naissances;1991;19910123;22
Naissances;1991;19910124;20
Naissances;1991;19910125;20
Naissances;1991;19910126;16
Naissances;1991;19910127;13
Naissances;1991;19910128;23
Naissances;1991;19910129;21
Naissances;1991;19910130;20
Naissances;1991;19910131;15
Naissances;1991;19910201;25
Naissances;1991;19910202;14
Naissances;1991;19910203;6
Naissances;1991;19910204;26
Naissances;1991;19910205;23
Naissances;1991;19910206;19
Naissances;1991;19910207;25
Naissances;1991;19910208;15
Naissances;1991;19910209;12
Naissances;1991;19910210;11
Naissances;1991;19910211;16
Naissances;1991;19910212;20
Naissances;1991;19910213;18
Naissances;1991;19910214;20
Naissances;1991;19910215;20
Naissances;1991;19910216;19
Naissances;1991;19910217;17
Naissances;1991;19910218;12
Naissances;1991;19910219;13
Naissances;1991;19910220;19
Naissances;1991;19910221;14
Naissances;1991;19910222;16
Naissances;1991;19910223;18
Naissances;1991;19910224;15
Naissances;1991;19910225;16
Naissances;1991;19910226;13
Naissances;1991;19910227;19
Naissances;1991;19910228;18
Naissances;1991;19910301;16
Naissances;1991;19910302;19
Naissances;1991;19910303;8
Naissances;1991;19910304;22
Naissances;1991;19910305;29
Naissances;1991;19910306;19
Naissances;1991;19910307;17
Naissances;1991;19910308;28
Naissances;1991;19910309;11
Naissances;1991;19910310;8
Naissances;1991;19910311;22
Naissances;1991;19910312;28
Naissances;1991;19910313;20
Naissances;1991;19910314;13
Naissances;1991;19910315;19
Naissances;1991;19910316;10
Naissances;1991;19910317;15
Naissances;1991;19910318;17
Naissances;1991;19910319;21
Naissances;1991;19910320;31
